ID,Date,Element,Data_Value
RSM00020891,2005-02-11,TMAX,-281
RSM00020891,2009-08-10,TMIN,60
RSM00020891,2009-08-10,TMAX,104
RSM00020891,2006-02-24,TMAX,-130
RSM00020891,2006-02-24,TMIN,-188
RSM00020891,2009-09-01,TMAX,62
RSM00020891,2015-07-29,TMAX,206
RSM00020891,2010-01-19,TMAX,-131
RSM00020891,2005-11-20,TMIN,-232
RSM00020891,2005-11-20,TMAX,-125
RSM00020891,2010-05-16,TMAX,4
RSM00020891,2010-05-16,TMIN,-47
RSM00020891,2013-02-04,TMIN,-436
RSM00020891,2010-01-19,TMIN,-313
RSM00020891,2008-01-18,TMAX,-230
RSM00020891,2009-09-01,TMIN,7
RSM00020891,2011-05-03,TMIN,-95
RSM00020891,2012-06-12,TMAX,104
RSM00020891,2012-06-12,TMIN,63
RSM00020891,2011-08-24,TMAX,88
RSM00020891,2011-08-24,TMIN,55
RSM00020891,2014-10-20,TMAX,-209
RSM00020891,2008-09-21,TMAX,-21
RSM00020891,2008-12-05,TMIN,-352
RSM00020891,2008-12-05,TMAX,-264
RSM00020891,2008-09-21,TMIN,-55
RSM00020891,2007-11-26,TMIN,-322
RSM00020891,2007-11-26,TMAX,-199
RSM00020891,2006-05-08,TMIN,-56
RSM00020891,2007-02-07,TMIN,-434
RSM00020891,2010-05-22,TMAX,116
RSM00020891,2010-05-22,TMIN,15
RSM00020891,2007-02-07,TMAX,-303
RSM00020891,2011-11-14,TMIN,-214
RSM00020891,2013-12-05,TMIN,-306
RSM00020891,2013-12-05,TMAX,-227
RSM00020891,2013-07-14,TMAX,255
RSM00020891,2013-07-14,TMIN,160
RSM00020891,2011-04-09,TMAX,-166
RSM00020891,2010-12-13,TMIN,-365
RSM00020891,2011-05-03,TMAX,-18
RSM00020891,2010-12-13,TMAX,-236
RSM00020891,2011-04-09,TMIN,-296
RSM00020891,2011-10-12,TMIN,-16
RSM00020891,2010-08-27,TMAX,124
RSM00020891,2010-08-27,TMIN,30
RSM00020891,2006-05-08,TMAX,-31
RSM00020891,2011-11-14,TMAX,-184
RSM00020891,2011-10-12,TMAX,-3
RSM00020891,2006-10-21,TMAX,-77
RSM00020891,2013-12-08,TMAX,-224
RSM00020891,2013-12-08,TMIN,-315
RSM00020891,2012-03-02,TMAX,-152
RSM00020891,2013-12-11,TMAX,-283
RSM00020891,2013-12-11,TMIN,-326
RSM00020891,2006-10-10,TMAX,-25
RSM00020891,2008-04-19,TMAX,-151
RSM00020891,2006-02-21,TMIN,-315
RSM00020891,2006-02-21,TMAX,-257
RSM00020891,2008-04-19,TMIN,-289
RSM00020891,2012-06-08,TMIN,32
RSM00020891,2012-06-08,TMAX,98
RSM00020891,2013-11-14,TMIN,-242
RSM00020891,2013-11-14,TMAX,-184
RSM00020891,2010-07-28,TMAX,95
RSM00020891,2010-07-28,TMIN,57
RSM00020891,2012-03-02,TMIN,-205
RSM00020891,2006-12-28,TMIN,-321
RSM00020891,2005-03-01,TMIN,-292
RSM00020891,2005-03-01,TMAX,-192
RSM00020891,2006-03-08,TMAX,-338
RSM00020891,2006-03-08,TMIN,-400
RSM00020891,2011-03-27,TMAX,21
RSM00020891,2009-04-22,TMIN,-169
RSM00020891,2009-04-22,TMAX,-43
RSM00020891,2011-03-27,TMIN,-54
RSM00020891,2011-11-13,TMIN,-185
RSM00020891,2012-01-05,TMAX,-235
RSM00020891,2011-11-13,TMAX,-155
RSM00020891,2015-04-06,TMAX,-140
RSM00020891,2014-08-07,TMAX,97
RSM00020891,2013-07-09,TMIN,86
RSM00020891,2006-12-28,TMAX,-272
RSM00020891,2006-10-10,TMIN,-44
RSM00020891,2011-01-31,TMAX,-305
RSM00020891,2011-01-31,TMIN,-376
RSM00020891,2007-05-03,TMAX,-100
RSM00020891,2007-05-03,TMIN,-119
RSM00020891,2007-02-09,TMIN,-474
RSM00020891,2005-01-16,TMAX,-346
RSM00020891,2005-01-16,TMIN,-391
RSM00020891,2011-07-11,TMIN,89
RSM00020891,2011-07-11,TMAX,185
RSM00020891,2009-05-13,TMIN,-95
RSM00020891,2010-07-14,TMIN,178
RSM00020891,2010-07-14,TMAX,264
RSM00020891,2008-02-15,TMAX,-344
RSM00020891,2008-02-15,TMIN,-424
RSM00020891,2012-10-04,TMIN,-85
RSM00020891,2012-10-04,TMAX,-27
RSM00020891,2009-05-13,TMAX,-54
RSM00020891,2010-05-15,TMIN,-16
RSM00020891,2010-05-15,TMAX,28
RSM00020891,2014-12-09,TMAX,-356
RSM00020891,2005-05-10,TMIN,-57
RSM00020891,2005-05-10,TMAX,-30
RSM00020891,2014-05-27,TMAX,79
RSM00020891,2013-07-29,TMIN,100
RSM00020891,2013-07-29,TMAX,227
RSM00020891,2013-07-09,TMAX,160
RSM00020891,2015-11-28,TMAX,-264
RSM00020891,2007-08-13,TMAX,167
RSM00020891,2007-08-13,TMIN,80
RSM00020891,2009-11-15,TMAX,-81
RSM00020891,2009-11-15,TMIN,-125
RSM00020891,2008-03-22,TMIN,-363
RSM00020891,2008-03-22,TMAX,-146
RSM00020891,2015-11-28,TMIN,-278
RSM00020891,2015-09-14,TMIN,-13
RSM00020891,2015-09-14,TMAX,28
RSM00020891,2005-10-13,TMIN,-126
RSM00020891,2008-08-15,TMAX,148
RSM00020891,2005-07-31,TMIN,40
RSM00020891,2005-07-31,TMAX,86
RSM00020891,2015-08-01,TMAX,183
RSM00020891,2015-08-01,TMIN,82
RSM00020891,2009-06-16,TMIN,15
RSM00020891,2005-03-28,TMIN,-330
RSM00020891,2005-03-28,TMAX,-266
RSM00020891,2005-08-30,TMIN,23
RSM00020891,2005-02-03,TMIN,-384
RSM00020891,2005-02-03,TMAX,-256
RSM00020891,2010-01-12,TMIN,-279
RSM00020891,2010-01-12,TMAX,-217
RSM00020891,2005-08-30,TMAX,90
RSM00020891,2007-06-22,TMAX,74
RSM00020891,2009-03-21,TMAX,-286
RSM00020891,2009-03-21,TMIN,-362
RSM00020891,2007-11-15,TMAX,-259
RSM00020891,2007-11-15,TMIN,-310
RSM00020891,2015-05-09,TMAX,45
RSM00020891,2009-01-09,TMAX,-168
RSM00020891,2009-01-09,TMIN,-221
RSM00020891,2010-12-14,TMIN,-274
RSM00020891,2008-08-15,TMIN,91
RSM00020891,2010-12-14,TMAX,-233
RSM00020891,2006-10-23,TMIN,-158
RSM00020891,2006-10-23,TMAX,-100
RSM00020891,2012-05-13,TMAX,28
RSM00020891,2006-05-18,TMAX,40
RSM00020891,2012-05-13,TMIN,-31
RSM00020891,2007-06-22,TMIN,30
RSM00020891,2006-05-18,TMIN,-49
RSM00020891,2007-02-09,TMAX,-440
RSM00020891,2013-12-12,TMIN,-335
RSM00020891,2009-06-16,TMAX,51
RSM00020891,2005-10-13,TMAX,-25
RSM00020891,2012-01-05,TMIN,-390
RSM00020891,2012-10-25,TMAX,-194
RSM00020891,2012-10-25,TMIN,-264
RSM00020891,2009-04-19,TMAX,-73
RSM00020891,2010-01-21,TMAX,-71
RSM00020891,2010-01-21,TMIN,-205
RSM00020891,2011-11-20,TMAX,-157
RSM00020891,2011-11-20,TMIN,-248
RSM00020891,2009-04-19,TMIN,-204
RSM00020891,2013-02-08,TMAX,-150
RSM00020891,2013-02-08,TMIN,-205
RSM00020891,2012-04-07,TMAX,-55
RSM00020891,2012-04-07,TMIN,-160
RSM00020891,2007-04-29,TMIN,-126
RSM00020891,2007-04-29,TMAX,-44
RSM00020891,2006-08-20,TMAX,120
RSM00020891,2007-04-07,TMAX,-76
RSM00020891,2007-04-07,TMIN,-190
RSM00020891,2012-10-03,TMAX,-21
RSM00020891,2012-10-03,TMIN,-42
RSM00020891,2006-08-10,TMAX,144
RSM00020891,2014-12-20,TMIN,-257
RSM00020891,2013-12-12,TMAX,-195
RSM00020891,2006-08-10,TMIN,87
RSM00020891,2008-05-28,TMAX,44
RSM00020891,2008-07-06,TMIN,61
RSM00020891,2008-07-06,TMAX,118
RSM00020891,2008-05-28,TMIN,-18
RSM00020891,2008-06-29,TMIN,43
RSM00020891,2006-08-20,TMIN,42
RSM00020891,2008-06-29,TMAX,130
RSM00020891,2008-09-01,TMIN,56
RSM00020891,2015-04-03,TMAX,-236
RSM00020891,2010-09-24,TMAX,9
RSM00020891,2013-07-11,TMIN,96
RSM00020891,2014-07-29,TMIN,118
RSM00020891,2007-07-15,TMAX,63
RSM00020891,2007-07-15,TMIN,31
RSM00020891,2014-07-29,TMAX,211
RSM00020891,2013-07-11,TMAX,203
RSM00020891,2015-12-25,TMIN,-219
RSM00020891,2007-09-07,TMIN,21
RSM00020891,2011-08-25,TMAX,89
RSM00020891,2011-08-25,TMIN,54
RSM00020891,2007-09-07,TMAX,49
RSM00020891,2015-12-25,TMAX,-152
RSM00020891,2013-02-06,TMAX,-179
RSM00020891,2013-02-06,TMIN,-429
RSM00020891,2014-05-28,TMAX,58
RSM00020891,2008-10-30,TMIN,-250
RSM00020891,2005-03-03,TMAX,-233
RSM00020891,2009-04-02,TMAX,-183
RSM00020891,2009-04-02,TMIN,-352
RSM00020891,2005-03-03,TMIN,-312
RSM00020891,2006-05-07,TMIN,-64
RSM00020891,2006-05-07,TMAX,-18
RSM00020891,2007-07-11,TMIN,8
RSM00020891,2007-07-11,TMAX,92
RSM00020891,2012-06-13,TMAX,161
RSM00020891,2012-06-13,TMIN,56
RSM00020891,2008-06-02,TMAX,154
RSM00020891,2008-06-02,TMIN,5
RSM00020891,2013-12-09,TMAX,-313
RSM00020891,2013-12-09,TMIN,-354
RSM00020891,2008-10-30,TMAX,-100
RSM00020891,2014-05-28,TMIN,0
RSM00020891,2008-08-18,TMIN,78
RSM00020891,2008-08-18,TMAX,117
RSM00020891,2006-10-21,TMIN,-129
RSM00020891,2013-07-28,TMAX,250
RSM00020891,2009-04-06,TMAX,-10
RSM00020891,2009-04-06,TMIN,-100
RSM00020891,2007-12-19,TMIN,-431
RSM00020891,2007-10-22,TMAX,-164
RSM00020891,2007-10-22,TMIN,-198
RSM00020891,2007-12-19,TMAX,-349
RSM00020891,2009-07-07,TMAX,236
RSM00020891,2012-01-28,TMAX,-319
RSM00020891,2012-01-28,TMIN,-361
RSM00020891,2009-07-07,TMIN,133
RSM00020891,2015-12-06,TMAX,-339
RSM00020891,2009-09-05,TMAX,107
RSM00020891,2013-07-28,TMIN,114
RSM00020891,2009-09-05,TMIN,50
RSM00020891,2009-11-16,TMIN,-205
RSM00020891,2014-08-06,TMAX,97
RSM00020891,2010-11-23,TMAX,-276
RSM00020891,2010-11-23,TMIN,-353
RSM00020891,2010-01-20,TMIN,-205
RSM00020891,2010-01-20,TMAX,-28
RSM00020891,2008-03-17,TMAX,-360
RSM00020891,2007-12-10,TMIN,-330
RSM00020891,2005-05-14,TMAX,12
RSM00020891,2005-11-15,TMIN,-298
RSM00020891,2008-03-17,TMIN,-412
RSM00020891,2005-05-14,TMIN,-105
RSM00020891,2011-05-23,TMIN,21
RSM00020891,2011-05-23,TMAX,100
RSM00020891,2009-11-16,TMAX,-107
RSM00020891,2005-11-15,TMAX,-222
RSM00020891,2007-12-10,TMAX,-167
RSM00020891,2012-10-05,TMIN,-79
RSM00020891,2012-10-05,TMAX,-25
RSM00020891,2011-03-24,TMAX,-54
RSM00020891,2013-07-10,TMAX,159
RSM00020891,2010-04-05,TMIN,-252
RSM00020891,2014-10-26,TMAX,-117
RSM00020891,2005-08-06,TMAX,157
RSM00020891,2005-08-06,TMIN,76
RSM00020891,2013-01-22,TMIN,-391
RSM00020891,2013-01-22,TMAX,-300
RSM00020891,2007-02-24,TMIN,-390
RSM00020891,2007-02-24,TMAX,-347
RSM00020891,2012-03-08,TMAX,-76
RSM00020891,2012-03-08,TMIN,-145
RSM00020891,2011-10-11,TMIN,-59
RSM00020891,2011-10-11,TMAX,-6
RSM00020891,2013-02-07,TMAX,-136
RSM00020891,2013-02-07,TMIN,-188
RSM00020891,2010-05-24,TMAX,65
RSM00020891,2006-10-22,TMIN,-114
RSM00020891,2006-10-22,TMAX,-60
RSM00020891,2011-10-16,TMIN,-109
RSM00020891,2010-09-24,TMIN,-10
RSM00020891,2011-10-16,TMAX,-52
RSM00020891,2009-07-04,TMAX,144
RSM00020891,2011-03-24,TMIN,-110
RSM00020891,2009-07-04,TMIN,82
RSM00020891,2009-11-26,TMIN,-303
RSM00020891,2009-11-26,TMAX,-262
RSM00020891,2012-10-24,TMAX,-161
RSM00020891,2010-05-24,TMIN,20
RSM00020891,2013-12-10,TMIN,-372
RSM00020891,2013-12-10,TMAX,-281
RSM00020891,2012-10-24,TMIN,-211
RSM00020891,2015-04-03,TMIN,-350
RSM00020891,2013-07-10,TMIN,68
RSM00020891,2006-05-17,TMAX,5
RSM00020891,2006-08-11,TMIN,83
RSM00020891,2006-08-11,TMAX,138
RSM00020891,2011-05-05,TMAX,15
RSM00020891,2011-05-05,TMIN,-28
RSM00020891,2011-04-11,TMAX,-196
RSM00020891,2005-11-21,TMAX,-182
RSM00020891,2005-11-21,TMIN,-245
RSM00020891,2011-04-11,TMIN,-277
RSM00020891,2012-05-17,TMAX,-45
RSM00020891,2012-05-17,TMIN,-106
RSM00020891,2015-10-13,TMAX,-108
RSM00020891,2015-10-13,TMIN,-152
RSM00020891,2013-11-15,TMIN,-266
RSM00020891,2006-02-22,TMIN,-277
RSM00020891,2006-02-22,TMAX,-179
RSM00020891,2013-11-15,TMAX,-196
RSM00020891,2008-10-02,TMIN,-17
RSM00020891,2007-10-18,TMIN,-164
RSM00020891,2007-10-18,TMAX,-93
RSM00020891,2010-04-05,TMAX,-153
RSM00020891,2010-03-29,TMAX,-117
RSM00020891,2010-03-29,TMIN,-235
RSM00020891,2011-12-26,TMAX,-205
RSM00020891,2006-05-17,TMIN,-138
RSM00020891,2011-12-26,TMIN,-448
RSM00020891,2007-04-08,TMAX,43
RSM00020891,2007-08-15,TMIN,62
RSM00020891,2007-08-15,TMAX,150
RSM00020891,2014-06-08,TMIN,42
RSM00020891,2014-06-08,TMAX,108
RSM00020891,2008-10-02,TMAX,20
RSM00020891,2007-04-08,TMIN,-134
RSM00020891,2015-05-09,TMIN,-44
RSM00020891,2008-09-01,TMAX,147
RSM00020891,2011-02-21,TMAX,-188
RSM00020891,2005-01-28,TMIN,-165
RSM00020891,2010-04-03,TMAX,-168
RSM00020891,2008-02-14,TMIN,-423
RSM00020891,2014-08-02,TMIN,42
RSM00020891,2008-02-14,TMAX,-338
RSM00020891,2010-04-03,TMIN,-269
RSM00020891,2008-01-27,TMAX,-120
RSM00020891,2008-01-27,TMIN,-188
RSM00020891,2007-07-13,TMAX,122
RSM00020891,2010-08-28,TMAX,138
RSM00020891,2010-08-28,TMIN,45
RSM00020891,2007-07-13,TMIN,35
RSM00020891,2012-10-15,TMIN,-140
RSM00020891,2012-10-15,TMAX,-59
RSM00020891,2005-01-28,TMAX,-127
RSM00020891,2014-12-14,TMIN,-225
RSM00020891,2005-03-29,TMAX,-240
RSM00020891,2011-11-15,TMIN,-213
RSM00020891,2007-02-25,TMIN,-476
RSM00020891,2009-03-20,TMAX,-271
RSM00020891,2009-03-20,TMIN,-337
RSM00020891,2011-11-15,TMAX,-169
RSM00020891,2007-02-25,TMAX,-379
RSM00020891,2009-11-23,TMAX,-279
RSM00020891,2009-11-23,TMIN,-355
RSM00020891,2005-11-18,TMAX,-9
RSM00020891,2005-11-18,TMIN,-90
RSM00020891,2007-08-14,TMIN,81
RSM00020891,2007-08-14,TMAX,157
RSM00020891,2009-03-11,TMIN,-386
RSM00020891,2005-03-29,TMIN,-330
RSM00020891,2014-08-02,TMAX,136
RSM00020891,2009-07-05,TMAX,98
RSM00020891,2008-11-23,TMIN,-308
RSM00020891,2007-01-14,TMIN,-307
RSM00020891,2010-07-27,TMAX,89
RSM00020891,2005-04-10,TMAX,-111
RSM00020891,2005-04-10,TMIN,-214
RSM00020891,2010-05-19,TMAX,-6
RSM00020891,2013-07-23,TMAX,243
RSM00020891,2010-07-27,TMIN,44
RSM00020891,2010-05-19,TMIN,-44
RSM00020891,2013-07-23,TMIN,138
RSM00020891,2009-11-21,TMIN,-377
RSM00020891,2009-11-21,TMAX,-335
RSM00020891,2007-01-14,TMAX,-236
RSM00020891,2006-08-17,TMAX,164
RSM00020891,2006-03-01,TMIN,-244
RSM00020891,2006-03-01,TMAX,-161
RSM00020891,2006-08-17,TMIN,36
RSM00020891,2013-11-22,TMIN,-295
RSM00020891,2008-11-23,TMAX,-235
RSM00020891,2009-07-05,TMIN,52
RSM00020891,2014-12-12,TMAX,-345
RSM00020891,2013-11-27,TMIN,-114
RSM00020891,2013-11-27,TMAX,-55
RSM00020891,2009-01-19,TMAX,-367
RSM00020891,2009-03-11,TMAX,-257
RSM00020891,2009-01-19,TMIN,-403
RSM00020891,2011-07-15,TMAX,215
RSM00020891,2011-07-15,TMIN,111
RSM00020891,2005-04-27,TMAX,-114
RSM00020891,2005-04-27,TMIN,-179
RSM00020891,2008-01-19,TMIN,-230
RSM00020891,2008-01-19,TMAX,-122
RSM00020891,2013-11-22,TMAX,-232
RSM00020891,2005-02-15,TMIN,-366
RSM00020891,2008-08-31,TMIN,91
RSM00020891,2009-02-19,TMIN,-416
RSM00020891,2007-07-12,TMAX,90
RSM00020891,2005-10-17,TMAX,-111
RSM00020891,2005-10-17,TMIN,-141
RSM00020891,2010-10-31,TMIN,-164
RSM00020891,2010-10-31,TMAX,-101
RSM00020891,2006-03-04,TMAX,-187
RSM00020891,2006-03-04,TMIN,-226
RSM00020891,2011-04-10,TMAX,-133
RSM00020891,2011-04-10,TMIN,-287
RSM00020891,2007-03-26,TMAX,-91
RSM00020891,2006-02-28,TMIN,-246
RSM00020891,2006-02-28,TMAX,-175
RSM00020891,2007-03-26,TMIN,-180
RSM00020891,2015-12-31,TMAX,-303
RSM00020891,2007-07-12,TMIN,4
RSM00020891,2013-11-21,TMIN,-301
RSM00020891,2015-10-20,TMAX,-119
RSM00020891,2015-09-15,TMIN,4
RSM00020891,2015-08-28,TMIN,55
RSM00020891,2015-08-28,TMAX,169
RSM00020891,2015-09-15,TMAX,39
RSM00020891,2007-05-01,TMIN,-79
RSM00020891,2013-01-26,TMIN,-325
RSM00020891,2007-06-21,TMAX,134
RSM00020891,2007-05-01,TMAX,-51
RSM00020891,2007-06-21,TMIN,40
RSM00020891,2013-07-24,TMAX,284
RSM00020891,2013-07-24,TMIN,164
RSM00020891,2013-01-26,TMAX,-232
RSM00020891,2014-10-24,TMAX,-76
RSM00020891,2013-11-21,TMAX,-261
RSM00020891,2012-10-19,TMIN,-204
RSM00020891,2013-07-19,TMAX,260
RSM00020891,2006-08-15,TMAX,114
RSM00020891,2010-12-12,TMAX,-299
RSM00020891,2010-12-12,TMIN,-380
RSM00020891,2009-02-19,TMAX,-276
RSM00020891,2008-07-01,TMAX,72
RSM00020891,2014-06-02,TMIN,-18
RSM00020891,2008-08-31,TMAX,154
RSM00020891,2014-06-02,TMAX,60
RSM00020891,2006-10-16,TMAX,-178
RSM00020891,2006-10-16,TMIN,-230
RSM00020891,2007-05-02,TMAX,-63
RSM00020891,2007-05-02,TMIN,-140
RSM00020891,2006-05-12,TMAX,-35
RSM00020891,2006-05-12,TMIN,-138
RSM00020891,2009-05-05,TMIN,-94
RSM00020891,2009-09-03,TMAX,32
RSM00020891,2009-09-03,TMIN,-20
RSM00020891,2013-01-30,TMAX,-399
RSM00020891,2012-10-14,TMAX,-57
RSM00020891,2012-10-14,TMIN,-93
RSM00020891,2006-08-15,TMIN,15
RSM00020891,2013-11-28,TMIN,-208
RSM00020891,2013-11-28,TMAX,-89
RSM00020891,2012-10-19,TMAX,-174
RSM00020891,2008-07-01,TMIN,20
RSM00020891,2013-07-19,TMIN,159
RSM00020891,2012-03-05,TMIN,-334
RSM00020891,2007-05-21,TMIN,-139
RSM00020891,2007-05-21,TMAX,-54
RSM00020891,2014-10-22,TMIN,-174
RSM00020891,2009-05-05,TMAX,-44
RSM00020891,2013-01-30,TMIN,-435
RSM00020891,2012-03-05,TMAX,-271
RSM00020891,2005-02-15,TMAX,-289
RSM00020891,2013-07-20,TMAX,255
RSM00020891,2013-07-20,TMIN,155
RSM00020891,2007-02-08,TMAX,-360
RSM00020891,2012-03-06,TMAX,-219
RSM00020891,2012-03-06,TMIN,-293
RSM00020891,2009-01-08,TMAX,-182
RSM00020891,2009-01-08,TMIN,-271
RSM00020891,2011-07-16,TMAX,258
RSM00020891,2011-07-16,TMIN,163
RSM00020891,2011-10-14,TMIN,-131
RSM00020891,2011-10-14,TMAX,-60
RSM00020891,2010-05-18,TMIN,-43
RSM00020891,2015-04-23,TMIN,-60
RSM00020891,2006-12-30,TMIN,-328
RSM00020891,2006-12-30,TMAX,-201
RSM00020891,2011-05-04,TMIN,-113
RSM00020891,2007-02-08,TMIN,-461
RSM00020891,2011-05-04,TMAX,-24
RSM00020891,2006-03-02,TMAX,-238
RSM00020891,2010-05-18,TMAX,-3
RSM00020891,2013-11-23,TMIN,-240
RSM00020891,2015-10-25,TMIN,-217
RSM00020891,2008-11-28,TMAX,-274
RSM00020891,2005-06-29,TMAX,257
RSM00020891,2005-06-29,TMIN,152
RSM00020891,2008-11-28,TMIN,-337
RSM00020891,2013-11-23,TMAX,-225
RSM00020891,2006-03-03,TMAX,-217
RSM00020891,2006-03-03,TMIN,-351
RSM00020891,2009-01-30,TMIN,-418
RSM00020891,2009-01-30,TMAX,-341
RSM00020891,2013-11-25,TMAX,-184
RSM00020891,2006-03-02,TMIN,-312
RSM00020891,2012-04-04,TMIN,-142
RSM00020891,2012-04-04,TMAX,-40
RSM00020891,2014-10-23,TMAX,-36
RSM00020891,2013-07-22,TMAX,204
RSM00020891,2013-07-22,TMIN,99
RSM00020891,2012-10-17,TMIN,-235
RSM00020891,2012-10-17,TMAX,-143
RSM00020891,2009-08-09,TMIN,20
RSM00020891,2009-08-09,TMAX,110
RSM00020891,2005-08-04,TMIN,94
RSM00020891,2005-08-04,TMAX,139
RSM00020891,2005-11-17,TMIN,-218
RSM00020891,2013-11-24,TMAX,-229
RSM00020891,2013-11-24,TMIN,-286
RSM00020891,2009-11-22,TMIN,-359
RSM00020891,2009-11-22,TMAX,-334
RSM00020891,2005-11-17,TMAX,-78
RSM00020891,2011-05-21,TMIN,-83
RSM00020891,2011-05-21,TMAX,18
RSM00020891,2013-01-28,TMAX,-268
RSM00020891,2014-06-04,TMIN,60
RSM00020891,2014-06-04,TMAX,133
RSM00020891,2011-12-27,TMAX,-205
RSM00020891,2011-12-27,TMIN,-247
RSM00020891,2008-08-17,TMAX,155
RSM00020891,2008-08-17,TMIN,85
RSM00020891,2013-11-25,TMIN,-315
RSM00020891,2010-09-28,TMIN,-81
RSM00020891,2012-06-10,TMIN,46
RSM00020891,2012-06-10,TMAX,100
RSM00020891,2008-03-20,TMAX,-142
RSM00020891,2008-03-20,TMIN,-240
RSM00020891,2014-08-01,TMAX,75
RSM00020891,2013-01-28,TMIN,-322
RSM00020891,2010-09-28,TMAX,0
RSM00020891,2015-02-16,TMAX,-303
RSM00020891,2009-09-02,TMIN,17
RSM00020891,2006-08-16,TMIN,38
RSM00020891,2012-10-18,TMAX,-151
RSM00020891,2012-10-18,TMIN,-183
RSM00020891,2008-04-16,TMIN,-334
RSM00020891,2008-04-16,TMAX,-232
RSM00020891,2008-10-03,TMIN,-58
RSM00020891,2008-05-31,TMIN,-25
RSM00020891,2008-05-31,TMAX,37
RSM00020891,2008-07-02,TMAX,105
RSM00020891,2008-07-02,TMIN,32
RSM00020891,2013-01-29,TMAX,-304
RSM00020891,2011-11-16,TMAX,-133
RSM00020891,2011-11-16,TMIN,-183
RSM00020891,2013-01-29,TMIN,-417
RSM00020891,2010-01-16,TMAX,-346
RSM00020891,2010-01-16,TMIN,-383
RSM00020891,2013-01-27,TMIN,-343
RSM00020891,2013-01-27,TMAX,-301
RSM00020891,2012-05-16,TMIN,-67
RSM00020891,2005-10-16,TMAX,-68
RSM00020891,2005-10-16,TMIN,-123
RSM00020891,2012-05-16,TMAX,-31
RSM00020891,2013-11-26,TMIN,-186
RSM00020891,2013-11-26,TMAX,-80
RSM00020891,2008-10-03,TMAX,11
RSM00020891,2006-05-10,TMAX,5
RSM00020891,2010-01-15,TMAX,-259
RSM00020891,2010-01-15,TMIN,-348
RSM00020891,2011-03-26,TMIN,-128
RSM00020891,2011-01-06,TMAX,-166
RSM00020891,2011-01-06,TMIN,-183
RSM00020891,2011-03-26,TMAX,30
RSM00020891,2006-05-10,TMIN,-108
RSM00020891,2015-10-08,TMIN,-94
RSM00020891,2015-07-30,TMIN,89
RSM00020891,2010-04-02,TMAX,-170
RSM00020891,2006-08-16,TMAX,180
RSM00020891,2012-01-27,TMAX,-297
RSM00020891,2012-01-27,TMIN,-339
RSM00020891,2005-09-01,TMAX,190
RSM00020891,2005-09-01,TMIN,82
RSM00020891,2011-08-22,TMAX,95
RSM00020891,2011-08-22,TMIN,53
RSM00020891,2013-07-21,TMIN,104
RSM00020891,2013-07-21,TMAX,172
RSM00020891,2015-07-09,TMIN,78
RSM00020891,2015-07-09,TMAX,140
RSM00020891,2006-05-11,TMAX,-97
RSM00020891,2006-05-11,TMIN,-172
RSM00020891,2008-11-13,TMIN,-289
RSM00020891,2008-11-13,TMAX,-192
RSM00020891,2006-10-14,TMIN,-146
RSM00020891,2009-04-29,TMIN,-210
RSM00020891,2010-04-02,TMIN,-254
RSM00020891,2014-06-03,TMAX,119
RSM00020891,2014-06-03,TMIN,-2
RSM00020891,2009-01-23,TMIN,-267
RSM00020891,2009-01-23,TMAX,-186
RSM00020891,2009-06-14,TMAX,131
RSM00020891,2015-07-30,TMAX,178
RSM00020891,2009-06-14,TMIN,46
RSM00020891,2012-10-16,TMIN,-156
RSM00020891,2006-10-15,TMIN,-197
RSM00020891,2006-10-15,TMAX,-111
RSM00020891,2006-10-14,TMAX,-80
RSM00020891,2009-09-02,TMAX,44
RSM00020891,2009-04-29,TMAX,-90
RSM00020891,2012-10-16,TMAX,-103
RSM00020891,2012-05-15,TMIN,-37
RSM00020891,2012-05-15,TMAX,23
RSM00020891,2015-10-08,TMAX,-70
RSM00020891,2009-06-13,TMAX,100
RSM00020891,2005-11-16,TMAX,-212
RSM00020891,2015-03-20,TMIN,-301
RSM00020891,2015-03-20,TMAX,-250
RSM00020891,2005-09-02,TMIN,58
RSM00020891,2012-10-11,TMIN,-144
RSM00020891,2012-10-11,TMAX,-77
RSM00020891,2006-10-18,TMAX,-183
RSM00020891,2006-10-18,TMIN,-259
RSM00020891,2010-05-21,TMAX,64
RSM00020891,2010-05-21,TMIN,-19
RSM00020891,2009-02-27,TMAX,-264
RSM00020891,2014-12-16,TMAX,-157
RSM00020891,2009-02-27,TMIN,-342
RSM00020891,2009-06-13,TMIN,17
RSM00020891,2009-11-24,TMAX,-227
RSM00020891,2011-10-15,TMAX,-72
RSM00020891,2011-10-15,TMIN,-142
RSM00020891,2014-05-31,TMAX,36
RSM00020891,2015-12-05,TMAX,-253
RSM00020891,2006-02-26,TMIN,-190
RSM00020891,2006-03-05,TMAX,-213
RSM00020891,2006-03-05,TMIN,-267
RSM00020891,2006-02-26,TMAX,-133
RSM00020891,2007-09-08,TMAX,142
RSM00020891,2013-12-02,TMAX,-178
RSM00020891,2013-12-02,TMIN,-316
RSM00020891,2007-09-08,TMIN,13
RSM00020891,2013-07-16,TMIN,90
RSM00020891,2015-04-05,TMIN,-147
RSM00020891,2009-11-24,TMIN,-283
RSM00020891,2005-11-16,TMIN,-295
RSM00020891,2005-09-02,TMAX,189
RSM00020891,2005-08-31,TMAX,152
RSM00020891,2006-08-14,TMIN,49
RSM00020891,2006-08-14,TMAX,84
RSM00020891,2009-08-08,TMIN,30
RSM00020891,2009-08-08,TMAX,69
